City,Check-in,Check-out,Hotel Name,Location,Rating,Price,URL
Ahmedabad,2026-01-01,2026-01-03,Le Meridien Ahmedabad,"SG Highway, Ahmedabad (SG Highway)",Scored 7.47.4Good354 reviews,CAD 430,https://www.booking.comhttps://www.booking.com/hotel/in/courtyard-by-marriott-ahmedabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9haG1lZGFiYWRIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4ApnE6ccGwAIB0gIkZDEzMWM3ZTUtNGEyZS00ZWFmLThkNDMtM2JhYjgwYjI3ZGRm2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-01-01&checkout=2026-01-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=0ef2790cd1ee02f8&srepoch=1761239579&all_sr_blocks=24291434_385351613_0_34_0&highlighted_blocks=24291434_385351613_0_34_0&matching_block_id=24291434_385351613_0_34_0&sr_pri_blocks=24291434_385351613_0_34_0__2699900&from=searchresults
Ahmedabad,2026-01-01,2026-01-03,Ramada Ahmedabad,Ahmedabad,Scored 7.47.4Good114 reviews,CAD 239,https://www.booking.comhttps://www.booking.com/hotel/in/ramada.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9haG1lZGFiYWRIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4ApnE6ccGwAIB0gIkZDEzMWM3ZTUtNGEyZS00ZWFmLThkNDMtM2JhYjgwYjI3ZGRm2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-01-01&checkout=2026-01-03&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=0ef2790cd1ee02f8&srepoch=1761239579&all_sr_blocks=29020606_95434965_2_33_0&highlighted_blocks=29020606_95434965_2_33_0&matching_block_id=29020606_95434965_2_33_0&sr_pri_blocks=29020606_95434965_2_33_0__1500000&from=searchresults
Ahmedabad,2026-01-06,2026-01-08,Hyatt Ahmedabad,"Vastrapur, Ahmedabad",Scored 8.68.6Fabulous896 reviews,CAD 255,https://www.booking.comhttps://www.booking.com/hotel/in/hyatt-ahmedabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9haG1lZGFiYWRIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Ap3E6ccGwAIB0gIkNmEyM2I4ZmItNjJmNy00NmE4LWFmNWUtMWYwMTAxMTJkNWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-01-06&checkout=2026-01-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=5d15790ec2bb0318&srepoch=1761239583&all_sr_blocks=45525611_269949480_2_42_0&highlighted_blocks=45525611_269949480_2_42_0&matching_block_id=45525611_269949480_2_42_0&sr_pri_blocks=45525611_269949480_2_42_0__1600000&from=searchresults
Ahmedabad,2026-01-06,2026-01-08,"ITC Narmada, a Luxury Collection Hotel, Ahmedabad","Vastrapur, Ahmedabad",Scored 8.88.8Fabulous746 reviews,CAD 525,https://www.booking.comhttps://www.booking.com/hotel/in/itc-narmada-a-luxury-collection.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9haG1lZGFiYWRIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Ap3E6ccGwAIB0gIkNmEyM2I4ZmItNjJmNy00NmE4LWFmNWUtMWYwMTAxMTJkNWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-01-06&checkout=2026-01-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=5d15790ec2bb0318&srepoch=1761239583&all_sr_blocks=863980207_360292268_2_1_0&highlighted_blocks=863980207_360292268_2_1_0&matching_block_id=863980207_360292268_2_1_0&sr_pri_blocks=863980207_360292268_2_1_0__3300000&from=searchresults
Ahmedabad,2026-01-06,2026-01-08,Taj Skyline Ahmedabad,"Thaltej, Ahmedabad","Scored 8.68.6Fabulous1,113 reviews",CAD 469,https://www.booking.comhttps://www.booking.com/hotel/in/taj-skyline-ahmedabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9haG1lZGFiYWRIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Ap3E6ccGwAIB0gIkNmEyM2I4ZmItNjJmNy00NmE4LWFmNWUtMWYwMTAxMTJkNWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-01-06&checkout=2026-01-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=5d15790ec2bb0318&srepoch=1761239583&all_sr_blocks=687766902_406422747_2_42_0_911260&highlighted_blocks=687766902_406422747_2_42_0_911260&matching_block_id=687766902_406422747_2_42_0_911260&sr_pri_blocks=687766902_406422747_2_42_0_911260_2950000&from=searchresults
Ahmedabad,2026-01-06,2026-01-08,Vivanta Ahmedabad SG Highway,"SG Highway, Ahmedabad (SG Highway)",Scored 8.28.2Very good537 reviews,CAD 309,https://www.booking.comhttps://www.booking.com/hotel/in/aloft-ahmedabad-sg-road.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9haG1lZGFiYWRIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Ap3E6ccGwAIB0gIkNmEyM2I4ZmItNjJmNy00NmE4LWFmNWUtMWYwMTAxMTJkNWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-01-06&checkout=2026-01-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=5d15790ec2bb0318&srepoch=1761239583&all_sr_blocks=62896014_388896486_2_34_0_910933&highlighted_blocks=62896014_388896486_2_34_0_910933&matching_block_id=62896014_388896486_2_34_0_910933&sr_pri_blocks=62896014_388896486_2_34_0_910933_1940000&from=searchresults
Ahmedabad,2026-01-06,2026-01-08,Hotel Nalanda,"Ellis Bridge, Ahmedabad",Scored 9.09.0Superb320 reviews,CAD 156,https://www.booking.comhttps://www.booking.com/hotel/in/nalanda-ahmedabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9haG1lZGFiYWRIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Ap3E6ccGwAIB0gIkNmEyM2I4ZmItNjJmNy00NmE4LWFmNWUtMWYwMTAxMTJkNWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-01-06&checkout=2026-01-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=5d15790ec2bb0318&srepoch=1761239583&all_sr_blocks=194002608_378333616_2_41_0&highlighted_blocks=194002608_378333616_2_41_0&matching_block_id=194002608_378333616_2_41_0&sr_pri_blocks=194002608_378333616_2_41_0__980000&from=searchresults
Ahmedabad,2026-01-06,2026-01-08,BloomSuites l Ahmedabad,Ahmedabad,Scored 8.18.1Very good511 reviews,CAD 208,https://www.booking.comhttps://www.booking.com/hotel/in/bloomsuites-ahmedabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9haG1lZGFiYWRIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Ap3E6ccGwAIB0gIkNmEyM2I4ZmItNjJmNy00NmE4LWFmNWUtMWYwMTAxMTJkNWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-01-06&checkout=2026-01-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=5d15790ec2bb0318&srepoch=1761239583&all_sr_blocks=566814502_397121285_2_34_0_1173317&highlighted_blocks=566814502_397121285_2_34_0_1173317&matching_block_id=566814502_397121285_2_34_0_1173317&sr_pri_blocks=566814502_397121285_2_34_0_1173317_1309000&from=searchresults
Ahmedabad,2026-01-06,2026-01-08,Golden Plaza,"Ellis Bridge, Ahmedabad (Ashram Road)",Scored 8.38.3Very good21 reviews,CAD 185,https://www.booking.comhttps://www.booking.com/hotel/in/golden-plaza-ahmedabad1.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9haG1lZGFiYWRIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Ap3E6ccGwAIB0gIkNmEyM2I4ZmItNjJmNy00NmE4LWFmNWUtMWYwMTAxMTJkNWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-01-06&checkout=2026-01-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=5d15790ec2bb0318&srepoch=1761239583&all_sr_blocks=1357837401_414859194_2_41_0_801716&highlighted_blocks=1357837401_414859194_2_41_0_801716&matching_block_id=1357837401_414859194_2_41_0_801716&sr_pri_blocks=1357837401_414859194_2_41_0_801716_1160000&from=searchresults
Ahmedabad,2026-01-06,2026-01-08,Four Points by Sheraton Ahmedabad,"Ellis Bridge, Ahmedabad",Scored 8.18.1Very good665 reviews,CAD 270,https://www.booking.comhttps://www.booking.com/hotel/in/four-points-by-sheraton-ahmedabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9haG1lZGFiYWRIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Ap3E6ccGwAIB0gIkNmEyM2I4ZmItNjJmNy00NmE4LWFmNWUtMWYwMTAxMTJkNWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-01-06&checkout=2026-01-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=5d15790ec2bb0318&srepoch=1761239583&all_sr_blocks=26546523_246426963_2_42_0&highlighted_blocks=26546523_246426963_2_42_0&matching_block_id=26546523_246426963_2_42_0&sr_pri_blocks=26546523_246426963_2_42_0__1695000&from=searchresults
Ahmedabad,2026-01-06,2026-01-08,Hyatt Regency Ahmedabad,"Ashram Road, Ahmedabad (Ashram Road)","Scored 8.58.5Very good1,505 reviews",CAD 563,https://www.booking.comhttps://www.booking.com/hotel/in/hyatt-regency-ahmedabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9haG1lZGFiYWRIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Ap3E6ccGwAIB0gIkNmEyM2I4ZmItNjJmNy00NmE4LWFmNWUtMWYwMTAxMTJkNWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-01-06&checkout=2026-01-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=5d15790ec2bb0318&srepoch=1761239583&all_sr_blocks=131252714_93779383_2_42_0&highlighted_blocks=131252714_93779383_2_42_0&matching_block_id=131252714_93779383_2_42_0&sr_pri_blocks=131252714_93779383_2_42_0__3537000&from=searchresults
Ahmedabad,2026-01-06,2026-01-08,Radisson Blu Hotel Ahmedabad,"Ellis Bridge, Ahmedabad (CG Road)","Scored 8.28.2Very good1,350 reviews",CAD 298,https://www.booking.comhttps://www.booking.com/hotel/in/radisson-blu-ahmedabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9haG1lZGFiYWRIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Ap3E6ccGwAIB0gIkNmEyM2I4ZmItNjJmNy00NmE4LWFmNWUtMWYwMTAxMTJkNWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-01-06&checkout=2026-01-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=5d15790ec2bb0318&srepoch=1761239583&all_sr_blocks=63283903_96322802_2_42_0&highlighted_blocks=63283903_96322802_2_42_0&matching_block_id=63283903_96322802_2_42_0&sr_pri_blocks=63283903_96322802_2_42_0__1870000&from=searchresults
Ahmedabad,2026-01-06,2026-01-08,Hotel Pleasant Lake,"Maninagar, Ahmedabad",Scored 8.18.1Very good237 reviews,CAD 108,https://www.booking.comhttps://www.booking.com/hotel/in/pleasant-lake-ahmedabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9haG1lZGFiYWRIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Ap3E6ccGwAIB0gIkNmEyM2I4ZmItNjJmNy00NmE4LWFmNWUtMWYwMTAxMTJkNWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-01-06&checkout=2026-01-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=5d15790ec2bb0318&srepoch=1761239583&all_sr_blocks=599727502_413336722_2_2_0&highlighted_blocks=599727502_413336722_2_2_0&matching_block_id=599727502_413336722_2_2_0&sr_pri_blocks=599727502_413336722_2_2_0__679000&from=searchresults
Ahmedabad,2026-01-06,2026-01-08,"Fortune Select SG Highway, Ahmedabad - Member ITC Hotels' Group","SG Highway, Ahmedabad (SG Highway)",Scored 7.67.6Good379 reviews,CAD 239,https://www.booking.comhttps://www.booking.com/hotel/in/the-fern-ahmedabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9haG1lZGFiYWRIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Ap3E6ccGwAIB0gIkNmEyM2I4ZmItNjJmNy00NmE4LWFmNWUtMWYwMTAxMTJkNWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-01-06&checkout=2026-01-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=5d15790ec2bb0318&srepoch=1761239583&all_sr_blocks=35028801_277595269_2_42_0&highlighted_blocks=35028801_277595269_2_42_0&matching_block_id=35028801_277595269_2_42_0&sr_pri_blocks=35028801_277595269_2_42_0__1499800&from=searchresults
Ahmedabad,2026-01-06,2026-01-08,Fairfield by Marriott Ahmedabad,"Ashram Road, Ahmedabad (Ashram Road)",Scored 6.76.7Review score562 reviews,CAD 234,https://www.booking.comhttps://www.booking.com/hotel/in/fairfield-by-marriott-ahmedabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9haG1lZGFiYWRIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Ap3E6ccGwAIB0gIkNmEyM2I4ZmItNjJmNy00NmE4LWFmNWUtMWYwMTAxMTJkNWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-01-06&checkout=2026-01-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=5d15790ec2bb0318&srepoch=1761239583&all_sr_blocks=44941112_246431390_2_42_0&highlighted_blocks=44941112_246431390_2_42_0&matching_block_id=44941112_246431390_2_42_0&sr_pri_blocks=44941112_246431390_2_42_0__1470000&from=searchresults
Ahmedabad,2026-01-06,2026-01-08,juSTa Diwans Bungalow,Ahmedabad,Scored 9.39.3Superb14 reviews,CAD 267,https://www.booking.comhttps://www.booking.com/hotel/in/justa-diwans-bungalow-ahmedabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9haG1lZGFiYWRIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Ap3E6ccGwAIB0gIkNmEyM2I4ZmItNjJmNy00NmE4LWFmNWUtMWYwMTAxMTJkNWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-01-06&checkout=2026-01-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=5d15790ec2bb0318&srepoch=1761239583&all_sr_blocks=1297486002_406354541_2_0_0_1124685&highlighted_blocks=1297486002_406354541_2_0_0_1124685&matching_block_id=1297486002_406354541_2_0_0_1124685&sr_pri_blocks=1297486002_406354541_2_0_0_1124685_1674774&from=searchresults
Ahmedabad,2026-01-06,2026-01-08,The Ummed Ahmedabad Airport,Ahmedabad,Scored 7.07.0Good670 reviews,CAD 318,https://www.booking.comhttps://www.booking.com/hotel/in/taj-residency-ummed.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9haG1lZGFiYWRIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Ap3E6ccGwAIB0gIkNmEyM2I4ZmItNjJmNy00NmE4LWFmNWUtMWYwMTAxMTJkNWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-01-06&checkout=2026-01-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=5d15790ec2bb0318&srepoch=1761239583&all_sr_blocks=7473307_395207182_2_42_0&highlighted_blocks=7473307_395207182_2_42_0&matching_block_id=7473307_395207182_2_42_0&sr_pri_blocks=7473307_395207182_2_42_0__2000000&from=searchresults
Ahmedabad,2026-01-06,2026-01-08,WelcomHeritage Mani Mansion,"Paldi, Ahmedabad",Scored 8.18.1Very good122 reviews,CAD 175,https://www.booking.comhttps://www.booking.com/hotel/in/corporate-suites-ahmedabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9haG1lZGFiYWRIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Ap3E6ccGwAIB0gIkNmEyM2I4ZmItNjJmNy00NmE4LWFmNWUtMWYwMTAxMTJkNWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-01-06&checkout=2026-01-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=5d15790ec2bb0318&srepoch=1761239583&all_sr_blocks=141866202_371184264_2_2_0_102325&highlighted_blocks=141866202_371184264_2_2_0_102325&matching_block_id=141866202_371184264_2_2_0_102325&sr_pri_blocks=141866202_371184264_2_2_0_102325_1098000&from=searchresults
Ahmedabad,2026-01-06,2026-01-08,Crowne Plaza Ahmedabad City Centre by IHG,"SG Highway, Ahmedabad (SG Highway)",Scored 8.68.6Fabulous668 reviews,CAD 351,https://www.booking.comhttps://www.booking.com/hotel/in/crowne-plaza-ahmedabad-city-centre.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9haG1lZGFiYWRIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Ap3E6ccGwAIB0gIkNmEyM2I4ZmItNjJmNy00NmE4LWFmNWUtMWYwMTAxMTJkNWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-01-06&checkout=2026-01-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=5d15790ec2bb0318&srepoch=1761239583&all_sr_blocks=87580922_118377878_2_42_0&highlighted_blocks=87580922_118377878_2_42_0&matching_block_id=87580922_118377878_2_42_0&sr_pri_blocks=87580922_118377878_2_42_0__2206900&from=searchresults
Ahmedabad,2026-01-06,2026-01-08,Holiday Inn Express Ahmedabad Prahlad Nagar by IHG,Ahmedabad,Scored 6.96.9Review score757 reviews,CAD 225,https://www.booking.comhttps://www.booking.com/hotel/in/holiday-inn-express-ahmedabad-prahlad-nagar.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9haG1lZGFiYWRIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Ap3E6ccGwAIB0gIkNmEyM2I4ZmItNjJmNy00NmE4LWFmNWUtMWYwMTAxMTJkNWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-01-06&checkout=2026-01-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=5d15790ec2bb0318&srepoch=1761239583&all_sr_blocks=45187106_94469186_2_41_0&highlighted_blocks=45187106_94469186_2_41_0&matching_block_id=45187106_94469186_2_41_0&sr_pri_blocks=45187106_94469186_2_41_0__1411000&from=searchresults
Ahmedabad,2026-01-06,2026-01-08,Renaissance Ahmedabad Hotel,"SG Highway, Ahmedabad (SG Highway)",Scored 7.97.9Good320 reviews,CAD 321,https://www.booking.comhttps://www.booking.com/hotel/in/reinssance-ahmedabad-hotel.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9haG1lZGFiYWRIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Ap3E6ccGwAIB0gIkNmEyM2I4ZmItNjJmNy00NmE4LWFmNWUtMWYwMTAxMTJkNWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-01-06&checkout=2026-01-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=5d15790ec2bb0318&srepoch=1761239583&all_sr_blocks=79444707_389529248_2_34_0&highlighted_blocks=79444707_389529248_2_34_0&matching_block_id=79444707_389529248_2_34_0&sr_pri_blocks=79444707_389529248_2_34_0__2020000&from=searchresults
Ahmedabad,2026-01-06,2026-01-08,Sarovar Portico Kalupur Ahmedabad,Ahmedabad,Scored 7.67.6Good429 reviews,CAD 229,https://www.booking.comhttps://www.booking.com/hotel/in/ritz-inn.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9haG1lZGFiYWRIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Ap3E6ccGwAIB0gIkNmEyM2I4ZmItNjJmNy00NmE4LWFmNWUtMWYwMTAxMTJkNWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-01-06&checkout=2026-01-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=5d15790ec2bb0318&srepoch=1761239583&all_sr_blocks=49660206_365636030_2_42_0_33554&highlighted_blocks=49660206_365636030_2_42_0_33554&matching_block_id=49660206_365636030_2_42_0_33554&sr_pri_blocks=49660206_365636030_2_42_0_33554_1440000&from=searchresults
Ahmedabad,2026-01-06,2026-01-08,Hotel Elysian Residency,Ahmedabad,Scored 8.38.3Very good495 reviews,CAD 286,https://www.booking.comhttps://www.booking.com/hotel/in/elysian-residency-ahmedabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9haG1lZGFiYWRIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Ap3E6ccGwAIB0gIkNmEyM2I4ZmItNjJmNy00NmE4LWFmNWUtMWYwMTAxMTJkNWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-01-06&checkout=2026-01-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=5d15790ec2bb0318&srepoch=1761239583&all_sr_blocks=716707401_408502081_2_33_0_566576&highlighted_blocks=716707401_408502081_2_33_0_566576&matching_block_id=716707401_408502081_2_33_0_566576&sr_pri_blocks=716707401_408502081_2_33_0_566576_1800000&from=searchresults
Ahmedabad,2026-01-06,2026-01-08,Sarovar Portico Rivera Ahmedabad,Ahmedabad,Scored 7.77.7Good188 reviews,CAD 278,https://www.booking.comhttps://www.booking.com/hotel/in/sarovar-portico-ahmedabad.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9haG1lZGFiYWRIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Ap3E6ccGwAIB0gIkNmEyM2I4ZmItNjJmNy00NmE4LWFmNWUtMWYwMTAxMTJkNWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-01-06&checkout=2026-01-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=5d15790ec2bb0318&srepoch=1761239583&all_sr_blocks=26200113_351045878_2_42_0_126240&highlighted_blocks=26200113_351045878_2_42_0_126240&matching_block_id=26200113_351045878_2_42_0_126240&sr_pri_blocks=26200113_351045878_2_42_0_126240_1744902&from=searchresults
Ahmedabad,2026-01-06,2026-01-08,Hotel Good Night,Ahmedabad,Scored 7.97.9Good229 reviews,CAD 76,https://www.booking.comhttps://www.booking.com/hotel/in/hotelgoodnight.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9haG1lZGFiYWRIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Ap3E6ccGwAIB0gIkNmEyM2I4ZmItNjJmNy00NmE4LWFmNWUtMWYwMTAxMTJkNWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-01-06&checkout=2026-01-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=5d15790ec2bb0318&srepoch=1761239583&all_sr_blocks=53842404_383568490_0_42_0&highlighted_blocks=53842404_383568490_0_42_0&matching_block_id=53842404_383568490_0_42_0&sr_pri_blocks=53842404_383568490_0_42_0__480000&from=searchresults
Ahmedabad,2026-01-06,2026-01-08,French Haveli,Ahmedabad,Scored 8.38.3Very good227 reviews,CAD 127,https://www.booking.comhttps://www.booking.com/hotel/in/french-haveli.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9haG1lZGFiYWRIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Ap3E6ccGwAIB0gIkNmEyM2I4ZmItNjJmNy00NmE4LWFmNWUtMWYwMTAxMTJkNWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-01-06&checkout=2026-01-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=5d15790ec2bb0318&srepoch=1761239583&all_sr_blocks=123542005_393558230_2_41_0&highlighted_blocks=123542005_393558230_2_41_0&matching_block_id=123542005_393558230_2_41_0&sr_pri_blocks=123542005_393558230_2_41_0__800000&from=searchresults
Ahmedabad,2026-01-06,2026-01-08,SK Lords Inn Ahmedabad,"Navarangpura, Ahmedabad (CG Road)",Scored 7.57.5Good97 reviews,CAD 129,https://www.booking.comhttps://www.booking.com/hotel/in/sk-lords-eco-inn.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9haG1lZGFiYWRIM1gEaCeIAQGYATO4AQrIAQXYAQPoAQH4AQGIAgGoAgG4Ap3E6ccGwAIB0gIkNmEyM2I4ZmItNjJmNy00NmE4LWFmNWUtMWYwMTAxMTJkNWQw2AIB4AIB&ucfs=1&arphpl=1&checkin=2026-01-06&checkout=2026-01-08&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=5d15790ec2bb0318&srepoch=1761239583&all_sr_blocks=562565001_393545203_2_42_0_239141&highlighted_blocks=562565001_393545203_2_42_0_239141&matching_block_id=562565001_393545203_2_42_0_239141&sr_pri_blocks=562565001_393545203_2_42_0_239141_810000&from=searchresults
